,Theoretic Time,Experiment,Measurement,Time,Concentration,Bioagent,Type,Total_Type
1921,34.0,96,0,33.730000000000004,166.5205293684699,PFU,wt,PFUwt
1922,34.0,96,0,33.5,1539705815.0803368,CFU,sp,CFUsp
1923,34.0,96,0,34.04,36.111709822387034,PFU,sp,PFUsp
1924,34.0,96,1,34.02,1389990498.3780148,CFU,wt,CFUwt
1925,34.0,96,1,34.0,168.25839940768907,PFU,wt,PFUwt
1926,34.0,96,1,33.71,1539728488.8290892,CFU,sp,CFUsp
1927,34.0,96,1,34.46,36.751421782126734,PFU,sp,PFUsp
1928,34.0,96,2,33.910000000000004,1389989993.133278,CFU,wt,CFUwt
1929,34.0,96,2,34.1,168.90169826153843,PFU,wt,PFUwt
1930,34.0,96,2,34.17,1539772235.6095383,CFU,sp,CFUsp
1931,34.0,96,2,33.68,35.56275691664371,PFU,sp,PFUsp
1932,34.0,96,3,34.0,1389990408.4515748,CFU,wt,CFUwt
1933,34.0,96,3,34.17,169.35189277277837,PFU,wt,PFUwt
1934,34.0,96,3,34.480000000000004,1539797668.3352964,CFU,sp,CFUsp
1935,34.0,96,3,33.55,35.36438161988102,PFU,sp,PFUsp
1936,34.0,96,4,34.38,1389991980.2610023,CFU,wt,CFUwt
1937,34.0,96,4,33.65,166.00533486721986,PFU,wt,PFUwt
1938,34.0,96,4,34.1,1539766063.9687252,CFU,sp,CFUsp
1939,34.0,96,4,34.32,36.53827227707132,PFU,sp,PFUsp
1940,34.0,97,0,34.03,1389990543.0245695,CFU,wt,CFUwt
1941,34.0,97,0,33.51,165.10344732521813,PFU,wt,PFUwt
1942,34.0,97,0,33.59,1539715755.4360912,CFU,sp,CFUsp
1943,34.0,97,0,33.95,35.97452592499617,PFU,sp,PFUsp
1944,34.0,97,1,34.34,1389991827.7399917,CFU,wt,CFUwt
1945,34.0,97,1,33.57,165.49001687468424,PFU,wt,PFUwt
1946,34.0,97,1,34.29,1539782439.199674,CFU,sp,CFUsp
1947,34.0,97,1,33.72,35.623780288745415,PFU,sp,PFUsp
1948,34.0,97,2,33.68,1389988848.2158713,CFU,wt,CFUwt
1949,34.0,97,2,34.2,169.54480436982098,PFU,wt,PFUwt
1950,34.0,97,2,33.88,1539745557.6271186,CFU,sp,CFUsp
1951,34.0,97,2,33.56,35.3796439360912,PFU,sp,PFUsp
1952,34.0,97,3,33.69,1389988900.6163003,CFU,wt,CFUwt
1953,34.0,97,3,34.33,170.38055423482,PFU,wt,PFUwt
1954,34.0,97,3,34.12,1539767844.1613162,CFU,sp,CFUsp
1955,34.0,97,3,34.34,36.56872758521035,PFU,sp,PFUsp
1956,34.0,97,4,33.99,1389990363.169695,CFU,wt,CFUwt
1957,34.0,97,4,33.980000000000004,168.1297165032669,PFU,wt,PFUwt
1958,34.0,97,4,34.39,1539790592.1775594,CFU,sp,CFUsp
1959,34.0,97,4,33.76,35.68479651370497,PFU,sp,PFUsp
1960,34.0,98,0,34.2,1389991270.7088249,CFU,wt,CFUwt
1961,34.0,98,0,33.92,167.74362151589654,PFU,wt,PFUwt
1962,34.0,98,0,33.56,1539712479.8687975,CFU,sp,CFUsp
1963,34.0,98,0,34.17,36.30980034018673,PFU,sp,PFUsp
1964,34.0,98,1,33.86,1389989754.6793041,CFU,wt,CFUwt
1965,34.0,98,1,34.43,171.0232172108659,PFU,wt,PFUwt
1966,34.0,98,1,34.29,1539782439.199674,CFU,sp,CFUsp
1967,34.0,98,1,34.02,36.081227643931705,PFU,sp,PFUsp
1968,34.0,98,2,34.17,1389991146.4908583,CFU,wt,CFUwt
1969,34.0,98,2,34.2,169.54480436982098,PFU,wt,PFUwt
1970,34.0,98,2,33.72,1539729523.841337,CFU,sp,CFUsp
1971,34.0,98,2,33.69,35.578013429613804,PFU,sp,PFUsp
1972,34.0,98,3,33.82,1389989559.8314288,CFU,wt,CFUwt
1973,34.0,98,3,34.39,170.76617513349126,PFU,wt,PFUwt
1974,34.0,98,3,33.72,1539729523.841337,CFU,sp,CFUsp
1975,34.0,98,3,33.87,35.852554265352936,PFU,sp,PFUsp
1976,34.0,98,4,33.54,1389988088.0955336,CFU,wt,CFUwt
1977,34.0,98,4,34.33,170.38055423482,PFU,wt,PFUwt
1978,34.0,98,4,33.78,1539735651.5976272,CFU,sp,CFUsp
1979,34.0,98,4,33.85,35.822056878875124,PFU,sp,PFUsp
1980,34.0,99,0,33.79,1389989411.2675037,CFU,wt,CFUwt
1981,34.0,99,0,33.9,167.6149077608193,PFU,wt,PFUwt
1982,34.0,99,0,33.6,1539716838.9796593,CFU,sp,CFUsp
1983,34.0,99,0,34.18,36.32503493819396,PFU,sp,PFUsp
1984,34.0,99,1,34.28,1389991593.502464,CFU,wt,CFUwt
1985,34.0,99,1,34.02,168.38707460038893,PFU,wt,PFUwt
1986,34.0,99,1,33.74,1539731582.0463984,CFU,sp,CFUsp
1987,34.0,99,1,33.95,35.97452592499617,PFU,sp,PFUsp
1988,34.0,99,2,33.75,1389989209.888519,CFU,wt,CFUwt
1989,34.0,99,2,34.49,171.4087225521622,PFU,wt,PFUwt
1990,34.0,99,2,34.38,1539789790.8193796,CFU,sp,CFUsp
1991,34.0,99,2,34.300000000000004,36.507815176397166,PFU,sp,PFUsp
1992,34.0,99,3,33.71,1389989004.6796494,CFU,wt,CFUwt
1993,34.0,99,3,33.88,167.48618629214099,PFU,wt,PFUwt
1994,34.0,99,3,33.660000000000004,1539723254.0654516,CFU,sp,CFUsp
1995,34.0,99,3,33.69,35.578013429613804,PFU,sp,PFUsp
1996,34.0,99,4,34.09,1389990806.5326905,CFU,wt,CFUwt
1997,34.0,99,4,34.03,168.4514093049611,PFU,wt,PFUwt
1998,34.0,99,4,33.76,1539733624.592129,CFU,sp,CFUsp
1999,34.0,99,4,34.38,36.62963282325492,PFU,sp,PFUsp
