,Time,Concentration,Bioagent,Type
641,6.41,344293726.92999566,CFU,wt
642,6.42,345515134.2915437,CFU,wt
643,6.43,346739437.92153835,CFU,wt
644,6.44,347966634.50558597,CFU,wt
645,6.45,349196720.64928204,CFU,wt
646,6.46,350429692.87796587,CFU,wt
647,6.47,351665547.6364777,CFU,wt
648,6.48,352904281.2889203,CFU,wt
649,6.49,354145890.11842275,CFU,wt
650,6.5,355390370.32690966,CFU,wt
651,6.51,356637718.0348722,CFU,wt
652,6.5200000000000005,357887929.281144,CFU,wt
653,6.53,359141000.02268004,CFU,wt
654,6.54,360396926.13433963,CFU,wt
655,6.55,361655703.4086732,CFU,wt
656,6.5600000000000005,362917327.5557128,CFU,wt
657,6.57,364181794.202766,CFU,wt
658,6.58,365449098.89421487,CFU,wt
659,6.59,366719237.0913177,CFU,wt
660,6.6000000000000005,367992204.1720156,CFU,wt
661,6.61,369267995.4307422,CFU,wt
662,6.62,370546606.0782384,CFU,wt
663,6.63,371828031.241371,CFU,wt
664,6.640000000000001,373112265.96295464,CFU,wt
665,6.65,374399305.20157903,CFU,wt
666,6.66,375689143.83144003,CFU,wt
667,6.67,376981776.6421748,CFU,wt
668,6.68,378277198.3387013,CFU,wt
669,6.69,379575403.5410628,CFU,wt
670,6.7,380876386.7842754,CFU,wt
671,6.71,382180142.5181817,CFU,wt
672,6.72,383486665.10730773,CFU,wt
673,6.73,384795948.83072495,CFU,wt
674,6.74,386107987.881916,CFU,wt
675,6.75,387422776.3686465,CFU,wt
676,6.76,388740308.3128402,CFU,wt
677,6.7700000000000005,390060577.65045965,CFU,wt
678,6.78,391383578.23139024,CFU,wt
679,6.79,392709303.81933105,CFU,wt
680,6.8,394037748.09168875,CFU,wt
681,6.8100000000000005,395368904.6394773,CFU,wt
682,6.82,396702766.96722126,CFU,wt
683,6.83,398039328.49286616,CFU,wt
684,6.84,399378582.54769146,CFU,wt
685,6.8500000000000005,400720522.3762303,CFU,wt
686,6.86,402065141.13619244,CFU,wt
687,6.87,403412431.8983945,CFU,wt
688,6.88,404762387.64669317,CFU,wt
689,6.890000000000001,406115001.27792484,CFU,wt
690,6.9,407470265.6018494,CFU,wt
691,6.91,408828173.34110034,CFU,wt
692,6.92,410188717.13113916,CFU,wt
693,6.93,411551889.5202151,CFU,wt
694,6.94,412917682.96933067,CFU,wt
695,6.95,414286089.8522117,CFU,wt
696,6.96,415657102.4552838,CFU,wt
697,6.97,417030712.977653,CFU,wt
698,6.98,418406913.5310926,CFU,wt
699,6.99,419785696.1400347,CFU,wt
700,7.0,421167052.7415683,CFU,wt
701,7.01,422550975.18544203,CFU,wt
702,7.0200000000000005,423937455.2340724,CFU,wt
703,7.03,425326484.5625575,CFU,wt
704,7.04,426718054.75869733,CFU,wt
705,7.05,428112157.3230183,CFU,wt
706,7.0600000000000005,429508783.6688043,CFU,wt
707,7.07,430907925.1221326,CFU,wt
708,7.08,432309572.92191654,CFU,wt
709,7.09,433713718.2199531,CFU,wt
710,7.1000000000000005,435120352.0809762,CFU,wt
711,7.11,436529465.4827156,CFU,wt
712,7.12,437941049.3159628,CFU,wt
713,7.13,439355094.3846412,CFU,wt
714,7.140000000000001,440771591.40588266,CFU,wt
715,7.15,442190531.0101101,CFU,wt
716,7.16,443611903.74112576,CFU,wt
717,7.17,445035700.0562054,CFU,wt
718,7.18,446461910.32619816,CFU,wt
719,7.19,447890524.8356329,CFU,wt
720,7.2,449321533.7828294,CFU,wt
721,7.21,450754927.28001714,CFU,wt
722,7.22,452190695.35345846,CFU,wt
723,7.23,453628827.9435788,CFU,wt
724,7.24,455069314.9051018,CFU,wt
725,7.25,456512146.00719213,CFU,wt
726,7.26,457957310.93360275,CFU,wt
727,7.2700000000000005,459404799.282829,CFU,wt
728,7.28,460854600.56826824,CFU,wt
729,7.29,462306704.2183866,CFU,wt
730,7.3,463761099.57689065,CFU,wt
731,7.3100000000000005,465217775.9029058,CFU,wt
732,7.32,466676722.3711605,CFU,wt
733,7.33,468137928.07217693,CFU,wt
734,7.34,469601382.01246756,CFU,wt
735,7.3500000000000005,471067073.11473817,CFU,wt
736,7.36,472534990.218096,CFU,wt
737,7.37,474005122.0782657,CFU,wt
738,7.38,475477457.36781025,CFU,wt
739,7.390000000000001,476951984.6763583,CFU,wt
740,7.4,478428692.5108373,CFU,wt
741,7.41,479907569.2957145,CFU,wt
742,7.42,481388603.37324184,CFU,wt
743,7.43,482871783.00370824,CFU,wt
744,7.44,484357096.3656986,CFU,wt
745,7.45,485844531.5563572,CFU,wt
746,7.46,487334076.5916597,CFU,wt
747,7.47,488825719.4066892,CFU,wt
748,7.48,490319447.8559198,CFU,wt
749,7.49,491815249.7135052,CFU,wt
750,7.5,493313112.67357534,CFU,wt
751,7.51,494813024.3505373,CFU,wt
752,7.5200000000000005,496314972.2793836,CFU,wt
753,7.53,497818943.91600555,CFU,wt
754,7.54,499324926.6375144,CFU,wt
755,7.55,500832907.7425676,CFU,wt
756,7.5600000000000005,502342874.4517008,CFU,wt
757,7.57,503854813.90766704,CFU,wt
758,7.58,505368713.17578167,CFU,wt
759,7.59,506884559.2442735,CFU,wt
760,7.6000000000000005,508402339.02464163,CFU,wt
761,7.61,509922039.3520188,CFU,wt
762,7.62,511443646.98554105,CFU,wt
763,7.63,512967148.6087232,CFU,wt
764,7.640000000000001,514492530.8298406,CFU,wt
765,7.65,516019780.1823158,CFU,wt
766,7.66,517548883.1251138,CFU,wt
767,7.67,519079826.0431408,CFU,wt
768,7.68,520612595.2476505,CFU,wt
769,7.69,522147176.9766555,CFU,wt
770,7.7,523683557.39534533,CFU,wt
771,7.71,525221722.5965105,CFU,wt
772,7.72,526761658.6009718,CFU,wt
773,7.73,528303351.35801655,CFU,wt
774,7.74,529846786.7458393,CFU,wt
775,7.75,531391950.5719903,CFU,wt
776,7.76,532938828.5738284,CFU,wt
777,7.7700000000000005,534487406.4189805,CFU,wt
778,7.78,536037669.70580596,CFU,wt
779,7.79,537589603.9638685,CFU,wt
780,7.8,539143194.654412,CFU,wt
781,7.8100000000000005,540698427.1708431,CFU,wt
782,7.82,542255286.8392195,CFU,wt
783,7.83,543813758.9187434,CFU,wt
784,7.84,545373828.6022617,CFU,wt
785,7.8500000000000005,546935481.0167699,CFU,wt
786,7.86,548498701.2239239,CFU,wt
787,7.87,550063474.2205557,CFU,wt
788,7.88,551629784.9391953,CFU,wt
789,7.890000000000001,553197618.2485987,CFU,wt
790,7.9,554766958.9542793,CFU,wt
791,7.91,556337791.7990475,CFU,wt
792,7.92,557910101.4635537,CFU,wt
793,7.930000000000001,559483872.5668375,CFU,wt
794,7.94,561059089.666882,CFU,wt
795,7.95,562635737.2611738,CFU,wt
796,7.96,564213799.7872674,CFU,wt
797,7.97,565793261.6233556,CFU,wt
798,7.98,567374107.0888451,CFU,wt
799,7.99,568956320.4449362,CFU,wt
800,8.0,570539885.8952092,CFU,wt
801,8.01,572124787.586215,CFU,wt
802,8.02,573711009.6080699,CFU,wt
803,8.03,575298535.9950573,CFU,wt
804,8.040000000000001,576887350.7262325,CFU,wt
805,8.05,578477437.7260331,CFU,wt
806,8.06,580068780.8648947,CFU,wt
807,8.07,581661363.959871,CFU,wt
808,8.08,583255170.7752584,CFU,wt
809,8.09,584850185.0232251,CFU,wt
810,8.1,586446390.3644458,CFU,wt
811,8.11,588043770.4087404,CFU,wt
812,8.120000000000001,589642308.7157174,CFU,wt
813,8.13,591241988.7954206,CFU,wt
814,8.14,592842794.108983,CFU,wt
815,8.15,594444708.0692827,CFU,wt
816,8.16,596047714.041603,CFU,wt
817,8.17,597651795.3442992,CFU,wt
818,8.18,599256935.2494674,CFU,wt
819,8.19,600863116.9836177,CFU,wt
820,8.2,602470323.7283528,CFU,wt
821,8.21,604078538.6210499,CFU,wt
822,8.22,605687744.7555453,CFU,wt
823,8.23,607297925.182826,CFU,wt
824,8.24,608909062.9117227,CFU,wt
825,8.25,610521140.9096067,CFU,wt
826,8.26,612134142.1030926,CFU,wt
827,8.27,613748049.3787423,CFU,wt
828,8.28,615362845.5837747,CFU,wt
829,8.290000000000001,616978513.526777,CFU,wt
830,8.3,618595035.9784211,CFU,wt
831,8.31,620212395.6721834,CFU,wt
832,8.32,621830575.3050671,CFU,wt
833,8.33,623449557.5383283,CFU,wt
834,8.34,625069324.998206,CFU,wt
835,8.35,626689860.2766542,CFU,wt
836,8.36,628311145.9320776,CFU,wt
837,8.370000000000001,629933164.4900718,CFU,wt
838,8.38,631555898.4441628,CFU,wt
839,8.39,633179330.2565545,CFU,wt
840,8.4,634803442.3588755,CFU,wt
841,8.41,636428217.1529294,CFU,wt
842,8.42,638053637.0114486,CFU,wt
843,8.43,639679684.2788506,CFU,wt
844,8.44,641306341.2719963,CFU,wt
845,8.45,642933590.2809516,CFU,wt
846,8.46,644561413.569752,CFU,wt
847,8.47,646189793.3771662,CFU,wt
848,8.48,647818711.9174684,CFU,wt
849,8.49,649448151.3812064,CFU,wt
850,8.5,651078093.9359758,CFU,wt
851,8.51,652708521.7271951,CFU,wt
852,8.52,654339416.8788829,CFU,wt
853,8.53,655970761.4944373,CFU,wt
854,8.540000000000001,657602537.6574173,CFU,wt
855,8.55,659234727.4323252,CFU,wt
856,8.56,660867312.8653923,CFU,wt
857,8.57,662500275.9853655,CFU,wt
858,8.58,664133598.8042948,CFU,wt
859,8.59,665767263.3183237,CFU,wt
860,8.6,667401251.5084805,CFU,wt
861,8.61,669035545.3414708,CFU,wt
862,8.620000000000001,670670126.7704716,CFU,wt
863,8.63,672304977.7359259,CFU,wt
864,8.64,673940080.1663412,CFU,wt
865,8.65,675575415.9790853,CFU,wt
866,8.66,677210967.0811856,CFU,wt
867,8.67,678846715.370129,CFU,wt
868,8.68,680482642.7346623,CFU,wt
869,8.69,682118731.0555934,CFU,wt
870,8.700000000000001,683754962.2065939,CFU,wt
871,8.71,685391318.0550009,CFU,wt
872,8.72,687027780.4626218,CFU,wt
873,8.73,688664331.2865376,CFU,wt
874,8.74,690300952.3799071,CFU,wt
875,8.75,691937625.5927716,CFU,wt
876,8.76,693574332.7728604,CFU,wt
877,8.77,695211055.7663957,CFU,wt
878,8.78,696847776.4188982,CFU,wt
879,8.790000000000001,698484476.5759925,CFU,wt
880,8.8,700121138.0842118,CFU,wt
881,8.81,701757742.7918051,CFU,wt
882,8.82,703394272.5495406,CFU,wt
883,8.83,705030709.2115116,CFU,wt
884,8.84,706667034.635941,CFU,wt
885,8.85,708303230.6859853,CFU,wt
886,8.86,709939279.2305388,CFU,wt
887,8.870000000000001,711575162.145037,CFU,wt
888,8.88,713210861.3122579,CFU,wt
889,8.89,714846358.6231257,CFU,wt
890,8.9,716481635.9775113,CFU,wt
891,8.91,718116675.2850326,CFU,wt
892,8.92,719751458.4658539,CFU,wt
893,8.93,721385967.4514843,CFU,wt
894,8.94,723020184.1855751,CFU,wt
895,8.950000000000001,724654090.6247166,CFU,wt
896,8.96,726287668.7392317,CFU,wt
897,8.97,727920900.513971,CFU,wt
898,8.98,729553767.9491048,CFU,wt
899,8.99,731186253.0609139,CFU,wt
900,9.0,732818337.8825788,CFU,wt
901,9.01,734450004.4649678,CFU,wt
902,9.02,736081234.877423,CFU,wt
903,9.03,737712011.2085451,CFU,wt
904,9.040000000000001,739342315.5669756,CFU,wt
905,9.05,740972130.0821772,CFU,wt
906,9.06,742601436.9052138,CFU,wt
907,9.07,744230218.2095263,CFU,wt
908,9.08,745858456.1917076,CFU,wt
909,9.09,747486133.0722752,CFU,wt
910,9.1,749113231.0964411,CFU,wt
911,9.11,750739732.5348808,CFU,wt
912,9.120000000000001,752365619.6844974,CFU,wt
913,9.13,753990874.8691858,CFU,wt
914,9.14,755615480.4405934,CFU,wt
915,9.15,757239418.7788781,CFU,wt
916,9.16,758862672.2934632,CFU,wt
917,9.17,760485223.4237908,CFU,wt
918,9.18,762107054.6400715,CFU,wt
919,9.19,763728148.4440311,CFU,wt
920,9.200000000000001,765348487.369656,CFU,wt
921,9.21,766968053.983932,CFU,wt
922,9.22,768586830.8875852,CFU,wt
923,9.23,770204800.7158153,CFU,wt
924,9.24,771821946.1390283,CFU,wt
925,9.25,773438249.8635641,CFU,wt
926,9.26,775053694.632423,CFU,wt
927,9.27,776668263.2259868,CFU,wt
928,9.28,778281938.4627373,CFU,wt
929,9.290000000000001,779894703.1999723,CFU,wt
930,9.3,781506540.3345147,CFU,wt
931,9.31,783117432.8034235,CFU,wt
932,9.32,784727363.5846953,CFU,wt
933,9.33,786336315.6979665,CFU,wt
934,9.34,787944272.2052083,CFU,wt
935,9.35,789551216.211421,CFU,wt
936,9.36,791157130.8653215,CFU,wt
937,9.370000000000001,792761999.3600296,CFU,wt
938,9.38,794365804.9337469,CFU,wt
939,9.39,795968530.8704355,CFU,wt
940,9.4,797570160.5004894,CFU,wt
941,9.41,799170677.2014034,CFU,wt
942,9.42,800770064.3984374,CFU,wt
943,9.43,802368305.5652757,CFU,wt
944,9.44,803965384.2246829,CFU,wt
945,9.450000000000001,805561283.9491554,CFU,wt
946,9.46,807155988.3615664,CFU,wt
947,9.47,808749481.1358104,CFU,wt
948,9.48,810341745.9974388,CFU,wt
949,9.49,811932766.7242941,CFU,wt
950,9.5,813522527.1471375,CFU,wt
951,9.51,815111011.1502727,CFU,wt
952,9.52,816698202.6721646,CFU,wt
953,9.53,818284085.7060536,CFU,wt
954,9.540000000000001,819868644.300565,CFU,wt
955,9.55,821451862.5603116,CFU,wt
956,9.56,823033724.6464955,CFU,wt
957,9.57,824614214.7775011,CFU,wt
958,9.58,826193317.2294844,CFU,wt
959,9.59,827771016.3369578,CFU,wt
960,9.6,829347296.4933684,CFU,wt
961,9.61,830922142.151673,CFU,wt
962,9.620000000000001,832495537.8249065,CFU,wt
963,9.63,834067468.0867445,CFU,wt
964,9.64,835637917.5720638,CFU,wt
965,9.65,837206870.9774934,CFU,wt
966,9.66,838774313.0619631,CFU,wt
967,9.67,840340228.6472453,CFU,wt
968,9.68,841904602.6184922,CFU,wt
969,9.69,843467419.9247674,CFU,wt
970,9.700000000000001,845028665.5795715,CFU,wt
971,9.71,846588324.6613617,CFU,wt
972,9.72,848146382.3140684,CFU,wt
973,9.73,849702823.7476032,CFU,wt
974,9.74,851257634.2383628,CFU,wt
975,9.75,852810799.1297272,CFU,wt
976,9.76,854362303.832552,CFU,wt
977,9.77,855912133.8256546,CFU,wt
978,9.78,857460274.6562958,CFU,wt
979,9.790000000000001,859006711.9406546,CFU,wt
980,9.8,860551431.364297,CFU,wt
981,9.81,862094418.6826407,CFU,wt
982,9.82,863635659.7214118,CFU,wt
983,9.83,865175140.3770976,CFU,wt
984,9.84,866712846.6173913,CFU,wt
985,9.85,868248764.4816337,CFU,wt
986,9.86,869782880.0812458,CFU,wt
987,9.870000000000001,871315179.6001583,CFU,wt
988,9.88,872845649.2952325,CFU,wt
989,9.89,874374275.4966784,CFU,wt
990,9.9,875901044.6084628,CFU,wt
991,9.91,877425943.1087157,CFU,wt
992,9.92,878948957.5501267,CFU,wt
993,9.93,880470074.5603386,CFU,wt
994,9.94,881989280.8423325,CFU,wt
995,9.950000000000001,883506563.1748086,CFU,wt
996,9.96,885021908.4125593,CFU,wt
997,9.97,886535303.4868376,CFU,wt
998,9.98,888046735.4057192,CFU,wt
999,9.99,889556191.2544571,CFU,wt
1000,10.0,891063658.195832,CFU,wt
1001,10.01,892569123.470495,CFU,wt
1002,10.02,894072574.397305,CFU,wt
1003,10.03,895573998.3736597,CFU,wt
1004,10.040000000000001,897073382.8758206,CFU,wt
1005,10.05,898570715.459231,CFU,wt
1006,10.06,900065983.7588294,CFU,wt
1007,10.07,901559175.4893551,CFU,wt
1008,10.08,903050278.4456488,CFU,wt
1009,10.09,904539280.502946,CFU,wt
1010,10.1,906026169.6171653,CFU,wt
1011,10.11,907510933.8251894,CFU,wt
1012,10.120000000000001,908993561.2451407,CFU,wt
1013,10.13,910474040.0766499,CFU,wt
1014,10.14,911952358.6011204,CFU,wt
1015,10.15,913428505.1819831,CFU,wt
1016,10.16,914902468.2649488,CFU,wt
1017,10.17,916374236.3782508,CFU,wt
1018,10.18,917843798.1328845,CFU,wt
1019,10.19,919311142.2228388,CFU,wt
1020,10.200000000000001,920776257.4253217,CFU,wt
1021,10.21,922239132.60098,CFU,wt
1022,10.22,923699756.6941139,CFU,wt
1023,10.23,925158118.7328824,CFU,wt
1024,10.24,926614207.8295062,CFU,wt
1025,10.25,928068013.1804616,CFU,wt
1026,10.26,929519524.0666704,CFU,wt
1027,10.27,930968729.8536816,CFU,wt
1028,10.28,932415619.991849,CFU,wt
1029,10.290000000000001,933860184.0165012,CFU,wt
1030,10.3,935302411.5481062,CFU,wt
1031,10.31,936742292.29243,CFU,wt
1032,10.32,938179816.0406895,CFU,wt
1033,10.33,939614972.6696973,CFU,wt
1034,10.34,941047752.1420034,CFU,wt
1035,10.35,942478144.5060289,CFU,wt
1036,10.36,943906139.8961943,CFU,wt
1037,10.370000000000001,945331728.5330423,CFU,wt
1038,10.38,946754900.7233524,CFU,wt
1039,10.39,948175646.8602537,CFU,wt
1040,10.4,949593957.4233278,CFU,wt
1041,10.41,951009822.9787076,CFU,wt
1042,10.42,952423234.1791701,CFU,wt
1043,10.43,953834181.7642231,CFU,wt
1044,10.44,955242656.560186,CFU,wt
1045,10.450000000000001,956648649.4802656,CFU,wt
1046,10.46,958052151.5246236,CFU,wt
1047,10.47,959453153.7804425,CFU,wt
1048,10.48,960851647.4219812,CFU,wt
1049,10.49,962247623.7106284,CFU,wt
1050,10.5,963641073.9949485,CFU,wt
1051,10.51,965031989.7107217,CFU,wt
1052,10.52,966420362.3809798,CFU,wt
1053,10.53,967806183.6160346,CFU,wt
1054,10.540000000000001,969189445.1135024,CFU,wt
1055,10.55,970570138.6583211,CFU,wt
1056,10.56,971948256.1227639,CFU,wt
1057,10.57,973323789.4664454,CFU,wt
1058,10.58,974696730.736324,CFU,wt
1059,10.59,976067072.0666968,CFU,wt
1060,10.6,977434805.679191,CFU,wt
1061,10.61,978799923.8827491,CFU,wt
1062,10.620000000000001,980162419.0736082,CFU,wt
1063,10.63,981522283.7352744,CFU,wt
1064,10.64,982879510.438493,CFU,wt
1065,10.65,984234091.841211,CFU,wt
1066,10.66,985586020.6885362,CFU,wt
1067,10.67,986935289.8126909,CFU,wt
1068,10.68,988281892.1329594,CFU,wt
1069,10.69,989625820.6556315,CFU,wt
1070,10.700000000000001,990967068.4739401,CFU,wt
1071,10.71,992305628.7679935,CFU,wt
1072,10.72,993641494.8047043,CFU,wt
1073,10.73,994974659.9377112,CFU,wt
1074,10.74,996305117.6072967,CFU,wt
1075,10.75,997632861.3403002,CFU,wt
1076,10.76,998957884.7500256,CFU,wt
1077,10.77,1000280181.5361441,CFU,wt
1078,10.78,1001599745.4845926,CFU,wt
1079,10.790000000000001,1002916570.467467,CFU,wt
1080,10.8,1004230650.4429096,CFU,wt
1081,10.81,1005541979.4549949,CFU,wt
1082,10.82,1006850551.6336069,CFU,wt
1083,10.83,1008156361.1943144,CFU,wt
1084,10.84,1009459402.4382405,CFU,wt
1085,10.85,1010759669.7519276,CFU,wt
1086,10.86,1012057157.6071985,CFU,wt
1087,10.870000000000001,1013351860.5610124,CFU,wt
1088,10.88,1014643773.2553159,CFU,wt
1089,10.89,1015932890.4168913,CFU,wt
1090,10.9,1017219206.8571992,CFU,wt
1091,10.91,1018502717.4722164,CFU,wt
1092,10.92,1019783417.2422707,CFU,wt
1093,10.93,1021061301.2318704,CFU,wt
1094,10.94,1022336364.5895308,CFU,wt
1095,10.950000000000001,1023608602.5475947,CFU,wt
1096,10.96,1024878010.4220501,CFU,wt
1097,10.97,1026144583.612344,CFU,wt
1098,10.98,1027408317.6011909,CFU,wt
1099,10.99,1028669207.9543786,CFU,wt
1100,11.0,1029927250.3205689,CFU,wt
1101,11.01,1031182440.431095,CFU,wt
1102,11.02,1032434774.0997552,CFU,wt
1103,11.03,1033684247.2226017,CFU,wt
1104,11.040000000000001,1034930855.7777271,CFU,wt
1105,11.05,1036174595.8250455,CFU,wt
1106,11.06,1037415463.5060716,CFU,wt
1107,11.07,1038653455.0436945,CFU,wt
1108,11.08,1039888566.741949,CFU,wt
1109,11.09,1041120794.9857824,CFU,wt
1110,11.1,1042350136.240819,CFU,wt
1111,11.11,1043576587.0531193,CFU,wt
1112,11.120000000000001,1044800144.0489376,CFU,wt
1113,11.13,1046020803.9344743,CFU,wt
1114,11.14,1047238563.4956273,CFU,wt
1115,11.15,1048453419.597737,CFU,wt
1116,11.16,1049665369.1853306,CFU,wt
1117,11.17,1050874409.2818618,CFU,wt
1118,11.18,1052080536.9894474,CFU,wt
1119,11.19,1053283749.4886013,CFU,wt
1120,11.200000000000001,1054484044.0379649,CFU,wt
1121,11.21,1055681417.9740338,CFU,wt
1122,11.22,1056875868.7108835,CFU,wt
1123,11.23,1058067393.7398899,CFU,wt
1124,11.24,1059255990.6294478,CFU,wt
1125,11.25,1060441657.0246869,CFU,wt
1126,11.26,1061624390.647184,CFU,wt
1127,11.27,1062804189.2946727,CFU,wt
1128,11.28,1063981050.8407513,CFU,wt
1129,11.290000000000001,1065154973.2345861,CFU,wt
1130,11.3,1066325954.5006132,CFU,wt
1131,11.31,1067493992.7382385,CFU,wt
1132,11.32,1068659086.1215329,CFU,wt
1133,11.33,1069821232.8989269,CFU,wt
1134,11.34,1070980431.3929008,CFU,wt
1135,11.35,1072136679.9996753,CFU,wt
1136,11.36,1073289977.1888958,CFU,wt
1137,11.370000000000001,1074440321.5033185,CFU,wt
1138,11.38,1075587711.5584898,CFU,wt
1139,11.39,1076732146.0424275,CFU,wt
1140,11.4,1077873623.7152972,CFU,wt
1141,11.41,1079012143.409087,CFU,wt
1142,11.42,1080147704.02728,CFU,wt
1143,11.43,1081280304.5445256,CFU,wt
1144,11.44,1082409944.006307,CFU,wt
1145,11.450000000000001,1083536621.5286086,CFU,wt
1146,11.46,1084660336.297579,CFU,wt
1147,11.47,1085781087.5691953,CFU,wt
1148,11.48,1086898874.6689212,CFU,wt
1149,11.49,1088013696.9913683,CFU,wt
1150,11.5,1089125553.9999504,CFU,wt
1151,11.51,1090234445.2265399,CFU,wt
1152,11.52,1091340370.2711203,CFU,wt
1153,11.53,1092443328.8014386,CFU,wt
1154,11.540000000000001,1093543320.5526538,CFU,wt
1155,11.55,1094640345.3269858,CFU,wt
1156,11.56,1095734402.9933615,CFU,wt
1157,11.57,1096825493.487061,CFU,wt
1158,11.58,1097913616.809359,CFU,wt
1159,11.59,1098998773.027169,CFU,wt
1160,11.6,1100080962.272682,CFU,wt
1161,11.61,1101160184.7430065,CFU,wt
1162,11.620000000000001,1102236440.6998072,CFU,wt
1163,11.63,1103309730.4689388,CFU,wt
1164,11.64,1104380054.440084,CFU,wt
1165,11.65,1105447413.0663862,CFU,wt
1166,11.66,1106511806.8640819,CFU,wt
1167,11.67,1107573236.4121327,CFU,wt
1168,11.68,1108631702.3518562,CFU,wt
1169,11.69,1109687205.3865545,CFU,wt
1170,11.700000000000001,1110739746.281143,CFU,wt
1171,11.71,1111789325.8617768,CFU,wt
1172,11.72,1112835945.0154786,CFU,wt
1173,11.73,1113879604.6897628,CFU,wt
1174,11.74,1114920305.8922606,CFU,wt
1175,11.75,1115958049.6903427,CFU,wt
1176,11.76,1116992837.2107432,CFU,wt
1177,11.77,1118024669.6391804,CFU,wt
1178,11.78,1119053548.219979,CFU,wt
1179,11.790000000000001,1120079474.2556908,CFU,wt
1180,11.8,1121102449.106712,CFU,wt
1181,11.81,1122122474.1909058,CFU,wt
1182,11.82,1123139550.9832184,CFU,wt
1183,11.83,1124153681.0152984,CFU,wt
1184,11.84,1125164865.8751128,CFU,wt
1185,11.85,1126173107.2065651,CFU,wt
1186,11.86,1127178406.7091115,CFU,wt
1187,11.870000000000001,1128180766.1373756,CFU,wt
1188,11.88,1129180187.3007653,CFU,wt
1189,11.89,1130176672.0630875,CFU,wt
1190,11.9,1131170222.3421628,CFU,wt
1191,11.91,1132160840.1094398,CFU,wt
1192,11.92,1133148527.38961,CFU,wt
1193,11.93,1134133286.2602203,CFU,wt
1194,11.94,1135115118.8512883,CFU,wt
1195,11.950000000000001,1136094027.344915,CFU,wt
1196,11.96,1137070013.9748979,CFU,wt
1197,11.97,1138043081.026345,CFU,wt
1198,11.98,1139013230.8352878,CFU,wt
1199,11.99,1139980465.7882938,CFU,wt
1200,12.0,1140944788.3220797,CFU,wt
1201,12.01,1141906200.9231243,CFU,wt
1202,12.02,1142864706.1272833,CFU,wt
1203,12.030000000000001,1143820306.5193996,CFU,wt
1204,12.040000000000001,1144773004.7329183,CFU,wt
1205,12.05,1145722803.4494996,CFU,wt
1206,12.06,1146669705.3986323,CFU,wt
1207,12.07,1147613713.357247,CFU,wt
1208,12.08,1148554830.149331,CFU,wt
1209,12.09,1149493058.6455407,CFU,wt
1210,12.1,1150428401.7628174,CFU,wt
1211,12.11,1151360862.4640007,CFU,wt
1212,12.120000000000001,1152290443.7574444,CFU,wt
1213,12.13,1153217148.6966307,CFU,wt
1214,12.14,1154140980.3797865,CFU,wt
1215,12.15,1155061941.9494994,CFU,wt
1216,12.16,1155980036.5923328,CFU,wt
1217,12.17,1156895267.538445,CFU,wt
1218,12.18,1157807638.061204,CFU,wt
1219,12.19,1158717151.476806,CFU,wt
1220,12.200000000000001,1159623811.1438951,CFU,wt
1221,12.21,1160527620.4631798,CFU,wt
1222,12.22,1161428582.8770537,CFU,wt
1223,12.23,1162326701.8692155,CFU,wt
1224,12.24,1163221980.9642885,CFU,wt
1225,12.25,1164114423.7274427,CFU,wt
1226,12.26,1165004033.764016,CFU,wt
1227,12.27,1165890814.7191367,CFU,wt
1228,12.280000000000001,1166774770.2773478,CFU,wt
1229,12.290000000000001,1167655904.1622283,CFU,wt
1230,12.3,1168534220.1360204,CFU,wt
1231,12.31,1169409721.999254,CFU,wt
1232,12.32,1170282413.5903714,CFU,wt
1233,12.33,1171152298.7853568,CFU,wt
1234,12.34,1172019381.4973621,CFU,wt
1235,12.35,1172883665.6763363,CFU,wt
1236,12.36,1173745155.308655,CFU,wt
1237,12.370000000000001,1174603854.41675,CFU,wt
1238,12.38,1175459767.0587413,CFU,wt
